fecha,rubro_id,item_id,venta
2021-07-31,15,1379,9.14
2021-07-31,15,1381,24.773
2021-07-31,15,1384,77.989
2021-07-31,15,1385,9.805
2021-07-31,15,1393,422.581
2021-07-31,15,1402,30.0
2021-07-31,15,1403,117.0
2021-07-31,15,1406,88.773
2021-07-31,15,1408,143.836
2021-07-31,15,1425,7.075
2021-07-31,43,2025,20.0
2021-07-31,43,2028,5.0
2021-07-31,43,2029,18.0
2021-07-31,43,2030,7.0
2021-07-31,43,2032,1.0
2021-07-31,43,2040,17.0
2021-07-31,43,2081,3.0
2021-07-31,15,2093,3.866
2021-07-31,15,2099,0.69
2021-07-31,1,3056,21.116
2021-07-31,1,3060,5.282
2021-07-31,82,3393,6.0
2021-07-31,54,7600,11.0
2021-07-31,54,7601,32.0
2021-07-31,54,7602,19.0
2021-07-31,61,7826,76.0
2021-07-31,71,9169,40.0
2021-07-31,71,9170,20.0
2021-07-31,1,9227,1.956
2021-07-31,61,10489,26.0
2021-07-31,60,12429,6.0
2021-07-31,60,12430,4.0
2021-07-31,60,12431,13.0
2021-07-31,60,12432,2.0
2021-07-31,60,12434,6.0
2021-07-31,60,12436,2.0
2021-07-31,60,12438,4.0
2021-07-31,60,12439,3.0
2021-07-31,15,13122,169.591
2021-07-31,54,14328,3.0
2021-07-31,15,15099,8.395
2021-07-31,61,17631,3.0
2021-07-31,54,19157,47.0
2021-07-31,60,22455,3.0
2021-07-31,60,22616,17.0
2021-07-31,60,22617,8.0
2021-07-31,60,22618,7.0
2021-07-31,60,22619,9.0
2021-07-31,101,23771,10.0
2021-07-31,101,23772,3.0
2021-07-31,60,24086,10.0
2021-07-31,60,24087,18.0
2021-07-31,60,25478,2.0
2021-07-31,60,25479,21.0
2021-07-31,60,25480,3.0
2021-07-31,60,28369,1.0
2021-07-31,72,28404,25.0
2021-07-31,60,28640,11.0
2021-07-31,60,28641,3.0
2021-07-31,60,28642,2.0
2021-07-31,54,29274,20.0
2021-07-31,71,35273,7.0
2021-07-31,71,35404,6.0
2021-07-31,82,52884,20.0
2021-07-31,71,55092,9.0
2021-07-31,15,55481,28.682
2021-07-31,15,55483,49.289
2021-07-31,15,55484,38.329
2021-07-31,15,55485,43.555
2021-07-31,1,58475,14.6
2021-07-31,1,60132,6.548
2021-07-31,1,62421,0.932
2021-07-31,74,73851,3.0
2021-07-31,15,81797,10.8
2021-07-31,71,82003,5.0
2021-07-31,61,85283,19.0
2021-07-31,61,85284,13.0
2021-07-31,1,86928,10.54
2021-07-31,1,86935,10.876
2021-07-31,1,86937,17.952
2021-07-31,1,86938,15.864
2021-07-31,1,86943,13.736
2021-07-31,1,86952,13.236
2021-07-31,1,86978,5.758
2021-07-31,1,86980,15.136
2021-07-31,1,86982,10.442
2021-07-31,1,86983,12.778
2021-07-31,1,86985,48.934
2021-07-31,1,86987,56.02
2021-07-31,15,88003,234.916
2021-07-31,54,90522,4.0
2021-07-31,2,91792,7.096
2021-07-31,2,91854,18.694000000000003
2021-07-31,2,91870,9.41
2021-07-31,71,94768,12.0
2021-07-31,15,102512,9.931
2021-07-31,15,107682,128.09
2021-07-31,15,123853,142.335
2021-07-31,15,123856,64.765
2021-07-31,15,132861,7.599
2021-07-31,15,137070,28.0
2021-07-31,61,139967,8.0
2021-07-31,153,154623,4.0
2021-07-31,15,155998,116.187
2021-07-31,60,162992,17.0
2021-07-31,101,165874,12.0
2021-07-31,71,167032,53.0
2021-07-31,71,167033,30.0
2021-07-31,71,169006,47.0
2021-07-31,72,174635,5.0
2021-07-31,15,182190,18.0
2021-07-31,15,183286,3.0
2021-07-31,10,190535,13.766
2021-07-31,10,190536,19.992
2021-07-31,10,190538,16.676
2021-07-31,82,191838,34.0
2021-07-31,72,203421,86.0
2021-07-31,71,206744,7.0
2021-07-31,72,240129,25.0
2021-07-31,72,270856,19.0
2021-07-31,153,286143,7.0
2021-07-31,153,286750,3.0
2021-07-31,101,286751,5.0
2021-07-31,74,296427,11.0
2021-07-31,71,302500,25.0
2021-07-31,72,305099,8.0
2021-07-31,72,305102,19.0
2021-07-31,72,307380,4.0
2021-07-31,72,307381,7.0
2021-07-31,72,307382,9.0
2021-07-31,15,308982,72.0
2021-07-31,61,310778,8.0
2021-07-31,61,311494,2.0
2021-07-31,61,311495,13.0
2021-07-31,15,315048,8.0
2021-07-31,72,315210,25.0
2021-07-31,43,321469,6.0
2021-07-31,72,331854,3.0
2021-07-31,15,339977,8.0
2021-07-31,71,349341,8.0
2021-07-31,71,352060,23.0
2021-07-31,72,352978,16.0
2021-07-31,15,353717,3.0
2021-07-31,71,355844,3.0
2021-07-31,15,358631,29.0
2021-07-31,15,361758,11.0
2021-07-31,71,367294,8.0
2021-07-31,71,368225,17.0
2021-07-31,74,373658,8.0
2021-07-31,15,376635,13.0
2021-07-31,71,377901,24.0
2021-07-31,15,384310,0.502
2021-07-31,15,384311,1.188
2021-07-31,15,384316,0.764
2021-07-31,15,384321,1.24
2021-07-31,72,384441,35.0
2021-07-31,71,393377,17.0
2021-07-31,71,393409,15.0
2021-07-31,71,393410,9.0
2021-07-31,71,397627,12.0
2021-07-31,72,397863,32.0
2021-07-31,83,402306,6.0
2021-07-31,72,412663,3.0
2021-07-31,2,414953,24.332
2021-07-31,2,414954,27.172
2021-07-31,54,420465,28.0
2021-07-31,71,425242,64.0
2021-07-31,15,432365,31.0
2021-07-31,15,432370,47.0
2021-07-31,54,436309,28.0
2021-07-31,71,440498,18.0
2021-07-31,71,440499,10.0
2021-07-31,71,440500,33.0
2021-07-31,71,443720,10.0
2021-07-31,54,454619,10.0
2021-07-31,71,456718,22.0
2021-07-31,71,457741,9.0
2021-07-31,71,457742,2.0
2021-07-31,71,457743,4.0
2021-07-31,71,466825,18.0
2021-07-31,71,466831,5.0
2021-07-31,15,467505,11.0
2021-07-31,72,477619,7.0
2021-07-31,15,487243,32.0
2021-07-31,54,488356,20.0
2021-07-31,54,488359,7.0
2021-07-31,61,489322,6.0
2021-07-31,61,489323,7.0
2021-07-31,74,494759,2.0
2021-07-31,61,494935,5.0
2021-07-31,61,494936,4.0
2021-07-31,61,494937,1.0
2021-07-31,61,494938,9.0
2021-07-31,61,494939,2.0
2021-07-31,15,498422,51.0
2021-07-31,54,501284,3.0
2021-07-31,15,505517,1.692
2021-07-31,71,506415,33.0
2021-07-31,71,506417,15.0
2021-07-31,43,509009,2.0
2021-07-31,71,509626,49.0
2021-07-31,71,509628,29.0
2021-07-31,71,512176,21.0
2021-07-31,71,512177,20.0
2021-07-31,54,512751,1.0
2021-07-31,43,513332,16.0
2021-07-31,54,516479,9.0
2021-07-31,54,516480,9.0
2021-07-31,54,516488,6.0
2021-07-31,54,516490,16.0
2021-07-31,54,516491,32.0
2021-07-31,72,517230,59.0
2021-07-31,72,517231,31.0
2021-07-31,82,554569,3.0
2021-07-31,54,555256,15.0
2021-07-31,71,555343,35.0
2021-07-31,71,555346,27.0
2021-07-31,71,555348,49.0
2021-07-31,72,555360,15.0
2021-07-31,72,555361,21.0
2021-07-31,96,555674,10.0
2021-07-31,72,611824,13.0
2021-07-31,72,611826,47.0
2021-07-31,72,715290,25.0
2021-07-31,72,715291,22.0
2021-07-31,82,830184,1.0
2021-07-31,82,848209,4.0
2021-07-31,72,875996,5.0
2021-07-31,71,878370,20.0
2021-07-31,54,895633,4.0
2021-07-31,1,898008,5.706
2021-07-31,71,900363,5.0
2021-07-31,71,900365,8.0
2021-07-31,15,902642,9.0
2021-07-31,72,925135,2.0
2021-07-31,15,925206,5.0
2021-07-31,71,928473,6.0
2021-07-31,60,937937,15.0
2021-07-31,60,937938,8.0
2021-07-31,60,937939,11.0
2021-07-31,60,937940,4.0
2021-07-31,60,937942,27.0
2021-07-31,60,937943,3.0
2021-07-31,60,937944,6.0
2021-07-31,60,937945,11.0
2021-07-31,60,937946,6.0
2021-07-31,20,947397,9.0
2021-07-31,20,947399,9.0
2021-07-31,20,947400,8.0
2021-07-31,72,957026,7.0
2021-07-31,82,957490,7.0
2021-07-31,72,957625,1.0
2021-07-31,15,959750,0.685
2021-07-31,101,960270,10.0
2021-07-31,101,960271,13.0
2021-07-31,101,960274,14.0
2021-07-31,101,960281,8.0
2021-07-31,101,960282,2.0
2021-07-31,101,960284,5.0
2021-07-31,101,960286,11.0
2021-07-31,54,960629,14.0
2021-07-31,54,960630,17.0
2021-07-31,72,962013,10.0
2021-07-31,15,962874,23.0
2021-07-31,15,963987,29.0
2021-07-31,115,964475,8.0
2021-07-31,72,976675,1.0
2021-07-31,72,977410,8.0
2021-07-31,60,977615,3.0
2021-07-31,60,977616,3.0
2021-07-31,15,980424,31.0
2021-07-31,15,980425,9.0
2021-07-31,15,980426,13.0
2021-07-31,15,983572,4.0
2021-07-31,15,983574,2.0
2021-07-31,72,1078520,17.0
2021-07-31,82,1078600,4.0
2021-07-31,82,1088331,2.0
2021-07-31,15,1095813,28.0
2021-07-31,15,1095814,11.0
2021-07-31,15,1095815,7.0
2021-07-31,15,1095819,3.0
2021-07-31,15,1095820,4.0
2021-07-31,15,1095821,6.0
2021-08-01,61,701,5.0
2021-08-01,54,771,2.0
2021-08-01,54,777,7.0
2021-08-01,71,1278,66.0
2021-08-01,71,1281,3.0
2021-08-01,71,1287,5.0
2021-08-01,15,1367,383.0
2021-08-01,15,1376,41.02
2021-08-01,15,1379,7.797
2021-08-01,15,1381,37.83
2021-08-01,15,1384,58.42
2021-08-01,15,1385,3.03
2021-08-01,15,1393,356.97900000000004
2021-08-01,15,1402,40.0
2021-08-01,15,1403,107.0
2021-08-01,15,1406,49.332
2021-08-01,15,1408,138.81
2021-08-01,15,1425,0.905
2021-08-01,43,2025,12.0
2021-08-01,43,2028,4.0
2021-08-01,43,2029,19.0
2021-08-01,43,2030,4.0
2021-08-01,43,2032,7.0
2021-08-01,43,2040,14.0
2021-08-01,43,2081,12.0
2021-08-01,15,2093,3.1580000000000004
2021-08-01,15,2099,0.592
2021-08-01,1,3056,24.988
2021-08-01,1,3060,3.632
2021-08-01,82,3393,14.0
2021-08-01,54,7600,3.0
2021-08-01,54,7601,32.0
2021-08-01,54,7602,9.0
2021-08-01,61,7826,93.0
2021-08-01,71,9169,10.0
2021-08-01,71,9170,13.0
2021-08-01,1,9227,5.714
2021-08-01,61,10489,25.0
2021-08-01,60,12429,5.0
2021-08-01,60,12430,2.0
2021-08-01,60,12431,4.0
2021-08-01,60,12432,2.0
2021-08-01,60,12434,10.0
2021-08-01,60,12436,3.0
2021-08-01,60,12438,5.0
2021-08-01,15,13122,155.269
2021-08-01,54,14328,3.0
2021-08-01,15,15099,2.99
2021-08-01,61,17631,11.0
2021-08-01,54,19157,36.0
2021-08-01,60,22455,9.0
2021-08-01,60,22616,10.0
2021-08-01,60,22617,12.0
2021-08-01,60,22618,2.0
2021-08-01,60,22619,4.0
2021-08-01,101,23771,10.0
2021-08-01,101,23772,8.0
2021-08-01,60,24086,5.0
2021-08-01,60,24087,31.0
2021-08-01,60,25478,1.0
2021-08-01,60,25479,14.0
2021-08-01,60,25480,5.0
2021-08-01,60,28369,4.0
2021-08-01,72,28404,13.0
2021-08-01,60,28640,12.0
2021-08-01,60,28641,7.0
2021-08-01,60,28642,1.0
2021-08-01,54,29274,18.0
2021-08-01,71,35273,2.0
2021-08-01,71,35404,6.0
2021-08-01,82,52884,8.0
2021-08-01,71,55092,2.0
2021-08-01,15,55481,29.139
2021-08-01,15,55483,53.348
2021-08-01,15,55484,36.564
2021-08-01,15,55485,28.742
2021-08-01,1,58475,0.705
2021-08-01,1,60132,4.834
2021-08-01,1,62421,0.994
2021-08-01,74,73851,6.0
2021-08-01,15,81797,1.475
2021-08-01,71,82003,9.0
2021-08-01,61,85283,27.0
2021-08-01,61,85284,12.0
2021-08-01,1,86928,13.528
2021-08-01,1,86935,6.128
2021-08-01,1,86937,33.242
2021-08-01,1,86938,8.502
2021-08-01,1,86943,7.077
2021-08-01,1,86952,9.286
2021-08-01,1,86978,5.154
2021-08-01,1,86980,12.466
2021-08-01,1,86982,6.63
2021-08-01,1,86983,7.742
2021-08-01,1,86985,34.254000000000005
2021-08-01,1,86987,61.982
2021-08-01,15,88003,223.023
2021-08-01,54,90522,3.0
2021-08-01,2,91792,10.976
2021-08-01,2,91854,5.481999999999999
2021-08-01,2,91870,3.2100000000000004
2021-08-01,71,94768,15.0
2021-08-01,15,102512,6.825
2021-08-01,15,107682,113.651
2021-08-01,15,123853,150.374
2021-08-01,15,123856,32.935
2021-08-01,15,132861,7.13
2021-08-01,15,137070,21.0
2021-08-01,61,139967,8.0
2021-08-01,15,155998,62.675
2021-08-01,60,162992,22.0
2021-08-01,101,165874,7.0
2021-08-01,71,167032,52.0
2021-08-01,71,167033,27.0
2021-08-01,71,169006,16.0
2021-08-01,72,174635,4.0
2021-08-01,15,182190,23.0
2021-08-01,15,183286,4.0
2021-08-01,10,190535,5.496
2021-08-01,10,190536,14.604
2021-08-01,10,190538,15.772
2021-08-01,82,191838,17.0
2021-08-01,72,203421,55.0
2021-08-01,72,240129,18.0
2021-08-01,72,270856,15.0
2021-08-01,153,286143,6.0
2021-08-01,153,286750,2.0
2021-08-01,101,286751,1.0
2021-08-01,74,296427,1.0
2021-08-01,71,302500,14.0
2021-08-01,72,305099,16.0
2021-08-01,72,305102,13.0
2021-08-01,72,307380,2.0
2021-08-01,72,307381,6.0
2021-08-01,72,307382,7.0
2021-08-01,15,308982,68.0
2021-08-01,61,311494,15.0
2021-08-01,61,311495,13.0
2021-08-01,15,315048,7.0
2021-08-01,72,315210,16.0
2021-08-01,43,321469,7.0
2021-08-01,72,331854,1.0
2021-08-01,15,339977,8.0
2021-08-01,71,349341,13.0
2021-08-01,71,352060,26.0
2021-08-01,72,352978,3.0
2021-08-01,15,353717,3.0
2021-08-01,71,355844,5.0
2021-08-01,15,358631,27.0
2021-08-01,15,361758,8.0
2021-08-01,71,367294,5.0
2021-08-01,71,368225,5.0
2021-08-01,74,373658,3.0
2021-08-01,15,376635,15.0
2021-08-01,71,377901,12.0
2021-08-01,15,384310,0.1
2021-08-01,15,384311,0.198
2021-08-01,15,384316,0.236
2021-08-01,15,384321,1.662
2021-08-01,72,384441,35.0
2021-08-01,71,393377,6.0
2021-08-01,71,393409,3.0
2021-08-01,71,393410,10.0
2021-08-01,71,397627,5.0
2021-08-01,72,397863,20.0
2021-08-01,83,402306,2.0
2021-08-01,72,412663,2.0
2021-08-01,2,414953,5.39
2021-08-01,2,414954,26.6
2021-08-01,54,420465,34.0
2021-08-01,71,425242,42.0
2021-08-01,15,432365,15.0
2021-08-01,15,432370,46.0
2021-08-01,54,436309,24.0
2021-08-01,71,440498,11.0
2021-08-01,71,440499,7.0
2021-08-01,71,440500,44.0
2021-08-01,71,443720,4.0
2021-08-01,54,454619,14.0
2021-08-01,71,456718,13.0
2021-08-01,71,457741,8.0
2021-08-01,71,457742,3.0
2021-08-01,71,457743,2.0
2021-08-01,71,466825,10.0
2021-08-01,71,466831,4.0
2021-08-01,15,467505,6.0
2021-08-01,72,477619,13.0
2021-08-01,15,487243,38.0
2021-08-01,54,488356,14.0
2021-08-01,54,488359,12.0
2021-08-01,61,489322,3.0
2021-08-01,61,489323,12.0
2021-08-01,74,494759,2.0
2021-08-01,61,494935,3.0
2021-08-01,61,494936,1.0
2021-08-01,61,494937,8.0
2021-08-01,61,494938,7.0
2021-08-01,61,494939,1.0
2021-08-01,15,498422,52.0
2021-08-01,54,501284,8.0
2021-08-01,15,505517,0.444
2021-08-01,71,506415,2.0
2021-08-01,71,506417,2.0
2021-08-01,43,509009,6.0
2021-08-01,71,509626,40.0
2021-08-01,71,509628,28.0
2021-08-01,71,512176,11.0
2021-08-01,71,512177,10.0
2021-08-01,54,512751,3.0
2021-08-01,43,513332,19.0
2021-08-01,54,516480,5.0
2021-08-01,54,516488,7.0
2021-08-01,54,516490,4.0
2021-08-01,54,516491,12.0
2021-08-01,72,517230,19.0
2021-08-01,72,517231,23.0
2021-08-01,82,554569,1.0
2021-08-01,54,555256,6.0
2021-08-01,71,555343,17.0
2021-08-01,71,555346,6.0
2021-08-01,71,555348,42.0
2021-08-01,72,555360,12.0
2021-08-01,72,555361,7.0
2021-08-01,96,555674,4.0
2021-08-01,72,611824,22.0
2021-08-01,72,611826,20.0
2021-08-01,72,715290,21.0
2021-08-01,72,715291,21.0
2021-08-01,82,830184,2.0
2021-08-01,82,848209,5.0
2021-08-01,72,875996,3.0
2021-08-01,71,878370,15.0
2021-08-01,54,895633,5.0
2021-08-01,1,898008,8.048
2021-08-01,71,900363,2.0
2021-08-01,71,900365,4.0
2021-08-01,72,925135,2.0
2021-08-01,15,925206,2.0
2021-08-01,71,928473,9.0
2021-08-01,60,937937,9.0
2021-08-01,60,937938,6.0
2021-08-01,60,937939,6.0
2021-08-01,60,937940,11.0
2021-08-01,60,937942,15.0
2021-08-01,60,937943,3.0
2021-08-01,60,937944,6.0
2021-08-01,60,937945,8.0
2021-08-01,60,937946,3.0
2021-08-01,20,947397,5.0
2021-08-01,20,947399,2.0
2021-08-01,20,947400,2.0
2021-08-01,72,957026,5.0
2021-08-01,82,957490,3.0
2021-08-01,72,957625,5.0
2021-08-01,15,959750,1.045
2021-08-01,101,960270,5.0
2021-08-01,101,960271,11.0
2021-08-01,101,960274,5.0
2021-08-01,101,960281,3.0
2021-08-01,101,960282,2.0
2021-08-01,101,960284,5.0
2021-08-01,54,960629,16.0
2021-08-01,54,960630,16.0
2021-08-01,72,962013,18.0
2021-08-01,15,962874,16.0
2021-08-01,15,963987,29.0
2021-08-01,115,964475,6.0
2021-08-01,72,976675,3.0
2021-08-01,72,977410,28.0
2021-08-01,60,977615,3.0
2021-08-01,60,977616,6.0
2021-08-01,15,980424,43.0
2021-08-01,15,980425,7.0
2021-08-01,15,980426,21.0
2021-08-01,15,983572,6.0
2021-08-01,15,983574,3.0
2021-08-01,72,1078520,6.0
2021-08-01,82,1078600,4.0
2021-08-01,82,1088331,4.0
2021-08-01,15,1095813,4.0
2021-08-01,15,1095814,9.0
2021-08-01,15,1095815,5.0
2021-08-01,15,1095819,2.0
2021-08-01,15,1095820,4.0
2021-08-01,15,1095821,2.0
2021-08-02,61,701,9.0
2021-08-02,54,771,7.0
2021-08-02,54,777,7.0
2021-08-02,71,1278,50.0
2021-08-02,71,1281,1.0
2021-08-02,71,1287,12.0
2021-08-02,15,1367,456.0
2021-08-02,15,1376,39.766000000000005
2021-08-02,15,1379,5.218999999999999
2021-08-02,15,1381,66.387
2021-08-02,15,1384,70.454
2021-08-02,15,1385,4.54
2021-08-02,15,1393,377.446
2021-08-02,15,1402,74.0
2021-08-02,15,1403,50.0
2021-08-02,15,1406,75.273
2021-08-02,15,1408,205.295
2021-08-02,15,1425,0.48
2021-08-02,43,2025,14.0
2021-08-02,43,2028,6.0
2021-08-02,43,2029,12.0
2021-08-02,43,2030,9.0
2021-08-02,43,2032,10.0
2021-08-02,43,2040,23.0
2021-08-02,43,2081,11.0
2021-08-02,15,2093,2.784
2021-08-02,15,2099,0.098
2021-08-02,1,3056,25.87
2021-08-02,82,3393,11.0
2021-08-02,54,7600,3.0
2021-08-02,54,7601,48.0
2021-08-02,54,7602,3.0
2021-08-02,61,7826,80.0
2021-08-02,71,9169,23.0
2021-08-02,71,9170,10.0
2021-08-02,1,9227,4.314
2021-08-02,61,10489,37.0
2021-08-02,60,12429,9.0
2021-08-02,60,12430,4.0
2021-08-02,60,12431,8.0
2021-08-02,60,12432,10.0
2021-08-02,60,12434,18.0
2021-08-02,60,12436,2.0
2021-08-02,60,12438,9.0
2021-08-02,60,12439,2.0
2021-08-02,15,13122,205.662
2021-08-02,54,14328,6.0
2021-08-02,15,15099,3.623
2021-08-02,61,17631,8.0
2021-08-02,54,19157,41.0
2021-08-02,54,20395,14.0
2021-08-02,60,22455,11.0
2021-08-02,60,22616,12.0
2021-08-02,60,22617,22.0
2021-08-02,60,22618,12.0
2021-08-02,60,22619,16.0
2021-08-02,101,23771,17.0
2021-08-02,101,23772,3.0
2021-08-02,60,24086,7.0
2021-08-02,60,24087,36.0
2021-08-02,60,25478,4.0
2021-08-02,60,25479,26.0
2021-08-02,60,25480,3.0
2021-08-02,60,28369,5.0
2021-08-02,72,28404,17.0
2021-08-02,60,28640,18.0
2021-08-02,60,28641,6.0
2021-08-02,60,28642,9.0
2021-08-02,54,29274,23.0
2021-08-02,71,35273,2.0
2021-08-02,71,35404,3.0
2021-08-02,82,52884,1.0
2021-08-02,71,55092,6.0
2021-08-02,15,55481,35.73
2021-08-02,15,55483,74.11
2021-08-02,15,55484,54.338
2021-08-02,15,55485,29.823
2021-08-02,1,58475,15.95
2021-08-02,1,60132,2.268
2021-08-02,15,81797,4.58
2021-08-02,71,82003,5.0
2021-08-02,61,85283,28.0
2021-08-02,61,85284,13.0
2021-08-02,1,86928,13.556
2021-08-02,1,86935,7.404
2021-08-02,1,86937,36.668
2021-08-02,1,86938,16.573999999999998
2021-08-02,1,86943,5.053
2021-08-02,1,86952,4.954000000000001
2021-08-02,1,86978,7.795999999999999
2021-08-02,1,86980,14.25
2021-08-02,1,86982,4.848
2021-08-02,1,86983,12.208
2021-08-02,1,86985,59.578
2021-08-02,1,86987,65.608
2021-08-02,15,88003,313.339
2021-08-02,54,90522,3.0
2021-08-02,2,91792,6.783
2021-08-02,2,91854,16.006
2021-08-02,2,91870,9.506
2021-08-02,71,94768,11.0
2021-08-02,15,102512,13.565
2021-08-02,15,107682,113.385
2021-08-02,15,123853,165.503
2021-08-02,15,123856,61.414
2021-08-02,15,132861,19.012
2021-08-02,15,137070,42.0
2021-08-02,61,139967,3.0
2021-08-02,153,154623,7.0
2021-08-02,15,155998,49.314
2021-08-02,60,162992,29.0
2021-08-02,101,165874,10.0
2021-08-02,71,167032,39.0
2021-08-02,71,167033,11.0
2021-08-02,71,169006,36.0
2021-08-02,72,174635,6.0
2021-08-02,15,182190,18.0
2021-08-02,15,183286,2.0
2021-08-02,10,190535,6.81
2021-08-02,10,190536,17.94
2021-08-02,10,190538,3.182
2021-08-02,82,191838,19.0
2021-08-02,72,203421,49.0
2021-08-02,71,206744,1.0
2021-08-02,72,240129,18.0
2021-08-02,72,270856,48.0
2021-08-02,153,286143,14.0
2021-08-02,153,286750,5.0
2021-08-02,101,286751,1.0
2021-08-02,74,296427,5.0
2021-08-02,71,302500,14.0
2021-08-02,72,305099,7.0
2021-08-02,72,305102,15.0
2021-08-02,72,307380,8.0
2021-08-02,72,307381,6.0
2021-08-02,72,307382,9.0
2021-08-02,15,308982,82.0
2021-08-02,61,310778,16.0
2021-08-02,61,311494,9.0
2021-08-02,61,311495,9.0
2021-08-02,15,315048,15.0
2021-08-02,72,315210,23.0
2021-08-02,43,321469,4.0
2021-08-02,72,331854,9.0
2021-08-02,15,339977,6.0
2021-08-02,71,349341,15.0
2021-08-02,71,352060,15.0
2021-08-02,72,352978,26.0
2021-08-02,15,353717,1.0
2021-08-02,71,355844,6.0
2021-08-02,15,358631,40.0
2021-08-02,15,361758,10.0
2021-08-02,71,367294,3.0
2021-08-02,71,368225,1.0
2021-08-02,74,373658,5.0
2021-08-02,15,376635,10.0
2021-08-02,71,377901,22.0
2021-08-02,15,384310,0.398
2021-08-02,15,384311,1.286
2021-08-02,15,384316,0.764
2021-08-02,15,384321,0.416
2021-08-02,72,384441,36.0
2021-08-02,71,393377,6.0
2021-08-02,71,393409,4.0
2021-08-02,71,393410,7.0
2021-08-02,71,397627,2.0
2021-08-02,72,397863,65.0
2021-08-02,83,402306,6.0
2021-08-02,72,412663,3.0
2021-08-02,2,414953,2.578
2021-08-02,54,420465,29.0
2021-08-02,71,425242,44.0
2021-08-02,15,432365,11.0
2021-08-02,15,432370,31.0
2021-08-02,54,436309,52.0
2021-08-02,71,440498,12.0
2021-08-02,71,440499,6.0
2021-08-02,71,440500,9.0
2021-08-02,71,443720,8.0
2021-08-02,54,454619,11.0
2021-08-02,71,456718,16.0
2021-08-02,71,457741,4.0
2021-08-02,71,457742,2.0
2021-08-02,71,457743,7.0
2021-08-02,71,466825,10.0
2021-08-02,71,466831,3.0
2021-08-02,15,467505,20.0
2021-08-02,72,477619,10.0
2021-08-02,15,487243,48.0
2021-08-02,54,488356,21.0
2021-08-02,54,488359,2.0
2021-08-02,61,489322,7.0
2021-08-02,61,489323,6.0
2021-08-02,74,494759,5.0
2021-08-02,61,494936,2.0
2021-08-02,61,494937,2.0
2021-08-02,61,494938,13.0
2021-08-02,61,494939,4.0
2021-08-02,15,498422,52.0
2021-08-02,54,501284,8.0
2021-08-02,15,505517,0.956
2021-08-02,71,506415,17.0
2021-08-02,71,506417,2.0
2021-08-02,43,509009,6.0
2021-08-02,71,509626,36.0
2021-08-02,71,509628,20.0
2021-08-02,71,512176,13.0
2021-08-02,71,512177,8.0
2021-08-02,54,512751,3.0
2021-08-02,43,513332,3.0
2021-08-02,54,516479,17.0
2021-08-02,54,516480,10.0
2021-08-02,54,516488,18.0
2021-08-02,54,516490,14.0
2021-08-02,54,516491,20.0
2021-08-02,72,517230,15.0
2021-08-02,72,517231,17.0
2021-08-02,82,554569,3.0
2021-08-02,54,555256,15.0
2021-08-02,71,555343,7.0
2021-08-02,71,555346,8.0
2021-08-02,71,555348,31.0
2021-08-02,72,555360,13.0
2021-08-02,72,555361,14.0
2021-08-02,96,555674,2.0
2021-08-02,72,611824,7.0
2021-08-02,72,611826,24.0
2021-08-02,72,715290,20.0
2021-08-02,72,715291,28.0
2021-08-02,82,830184,3.0
2021-08-02,82,848209,3.0
2021-08-02,72,875996,2.0
2021-08-02,71,878370,22.0
2021-08-02,54,895633,9.0
2021-08-02,1,898008,7.064
2021-08-02,71,900363,5.0
2021-08-02,71,900365,3.0
2021-08-02,15,902642,10.0
2021-08-02,72,925135,1.0
2021-08-02,15,925206,8.0
2021-08-02,71,928473,9.0
2021-08-02,60,937937,14.0
2021-08-02,60,937938,17.0
2021-08-02,60,937939,11.0
2021-08-02,60,937940,10.0
2021-08-02,60,937942,34.0
2021-08-02,60,937943,6.0
2021-08-02,60,937944,5.0
2021-08-02,60,937945,14.0
2021-08-02,60,937946,6.0
2021-08-02,20,947397,2.0
2021-08-02,20,947399,2.0
2021-08-02,20,947400,6.0
2021-08-02,72,957026,2.0
2021-08-02,82,957490,5.0
2021-08-02,72,957625,3.0
2021-08-02,15,959750,0.75
2021-08-02,101,960270,19.0
2021-08-02,101,960271,9.0
2021-08-02,101,960274,24.0
2021-08-02,101,960281,4.0
2021-08-02,101,960282,3.0
2021-08-02,101,960284,7.0
2021-08-02,101,960286,14.0
2021-08-02,54,960629,12.0
2021-08-02,54,960630,20.0
2021-08-02,72,962013,6.0
2021-08-02,15,962874,26.0
2021-08-02,15,963987,54.0
2021-08-02,115,964475,4.0
2021-08-02,72,976675,5.0
2021-08-02,72,977410,21.0
2021-08-02,60,977615,3.0
2021-08-02,60,977616,16.0
2021-08-02,15,980424,31.0
2021-08-02,15,980425,10.0
2021-08-02,15,980426,10.0
2021-08-02,15,983572,4.0
2021-08-02,15,983574,6.0
2021-08-02,72,1078520,14.0
2021-08-02,82,1078600,4.0
2021-08-02,82,1088331,6.0
2021-08-02,15,1095813,6.0
2021-08-02,15,1095814,4.0
2021-08-02,15,1095815,6.0
2021-08-02,15,1095819,12.0
2021-08-02,15,1095820,3.0
2021-08-03,61,701,17.0
2021-08-03,54,771,1.0
2021-08-03,54,777,5.0
2021-08-03,71,1278,33.0
2021-08-03,71,1281,2.0
2021-08-03,71,1287,3.0
2021-08-03,15,1362,6.095
2021-08-03,15,1367,342.0
2021-08-03,15,1376,28.478
2021-08-03,15,1379,14.494
2021-08-03,15,1381,32.837
2021-08-03,15,1384,30.999
2021-08-03,15,1385,5.271000000000001
